,id_ticket,fecha,id_empleado,id_agente,categoría,tipo,severidad,prioridad,días_resolución,satisfacción,web,índice_,semestre
167,GDLESR-1242510942,2016-05-20,1494.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
168,GDLESR-1242548796,2016-06-27,1279.0,37.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,1.0,www.tractchun.es,1.0,1º semestre
169,GDLESR-1242626550,2016-09-13,1415.0,35.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
170,GDLESR-1342452686,2016-03-23,538.0,6.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
171,GDLESR-1442403807,2016-02-03,1170.0,38.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
172,GDLESR-1642411547,2016-02-11,1054.0,15.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
173,GDLESR-2142646426,2016-10-03,1622.0,34.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
174,GDLESR-2342648325,2016-10-05,1502.0,23.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
175,GDLESR-2442525904,2016-06-04,1830.0,9.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
176,GDLESR-2442625785,2016-09-12,1128.0,47.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
177,GDLESR-3142400257,2016-01-31,1105.0,12.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
178,GDLESR-3142425981,2016-02-25,1378.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
179,GDLESR-3142463818,2016-04-03,1261.0,8.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
180,GDLESR-3242521536,2016-05-31,1613.0,15.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
181,GDLESR-3342587629,2016-08-05,502.0,26.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,1.0,www.tractchun.es,1.0,2º semestre
182,GDLESR-3342676116,2016-11-02,741.0,21.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
183,GDLESR-3442488474,2016-04-28,1577.0,34.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
184,GDLESR-3442687524,2016-11-13,112.0,35.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
185,GDLESR-3542429105,2016-02-29,1200.0,41.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
186,GDLESR-3742460579,2016-03-31,367.0,5.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
187,GDLESR-4142375562,2016-01-06,546.0,15.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
188,GDLESR-4142504193,2016-05-14,859.0,21.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
189,GDLESR-4242478503,2016-04-18,1200.0,45.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
190,GDLESR-4342443729,2016-03-14,1112.0,27.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
191,GDLESR-4342639436,2016-09-26,1843.0,34.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
192,GDLESR-4442374926,2016-01-05,252.0,49.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
193,GDLESR-4442581963,2016-07-30,936.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
194,GDLESR-4542443320,2016-03-14,662.0,33.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
195,GDLESR-4542466340,2016-04-06,1674.0,43.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,4.0,www.tractchun.es,1.0,1º semestre
196,GDLESR-4542580109,2016-07-29,1150.0,21.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
197,GDLESR-4642377188,2016-01-08,98.0,11.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
198,GDLESR-4642488497,2016-04-28,1759.0,24.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
199,GDLESR-5242450920,2016-03-21,1062.0,9.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,1.0,www.tractchun.es,1.0,1º semestre
200,GDLESR-5342469286,2016-04-09,1688.0,42.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
201,GDLESR-5342475865,2016-04-15,786.0,18.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,1.0,www.tractchun.es,1.0,1º semestre
202,GDLESR-5342701009,2016-11-27,1450.0,40.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
203,GDLESR-5442518966,2016-05-28,1416.0,9.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,1.0,www.tractchun.es,1.0,1º semestre
204,GDLESR-5542575795,2016-07-24,769.0,27.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
205,GDLESR-6142477245,2016-04-17,1264.0,2.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
206,GDLESR-6142631466,2016-09-18,1016.0,34.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
207,GDLESR-6142710155,2016-12-06,955.0,31.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,1.0,www.tractchun.es,1.0,2º semestre
208,GDLESR-6342608166,2016-08-26,996.0,41.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
209,GDLESR-6542711580,2016-12-07,78.0,15.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
210,GDLESR-6542724566,2016-12-20,496.0,35.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
211,GDLESR-6642529095,2016-06-08,1059.0,40.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
212,GDLESR-6742698944,2016-11-24,1304.0,39.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
213,GDLESR-6742733886,2016-12-29,1268.0,28.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,2º semestre
214,GDLESR-6942680903,2016-11-06,70.0,9.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,0.0,5.0,www.tractchun.es,1.0,2º semestre
215,GDLESR-7142526515,2016-06-05,1701.0,15.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
216,GDLESR-7342387913,2016-01-18,1061.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
217,GDLESR-7742469771,2016-04-09,827.0,37.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
218,GDLESR-8142377229,2016-01-08,1272.0,42.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
219,GDLESR-8242497158,2016-05-07,195.0,21.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,1.0,www.tractchun.es,1.0,1º semestre
220,GDLESR-8242668996,2016-10-25,1159.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
221,GDLESR-8242673523,2016-10-30,1122.0,45.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
222,GDLESR-8342462727,2016-04-02,1442.0,27.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
223,GDLESR-8542562807,2016-07-11,1860.0,8.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
224,GDLESR-9242585493,2016-08-03,1089.0,34.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
225,GDLESR-9242626995,2016-09-13,289.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
226,GDLESR-9242725741,2016-12-21,1414.0,17.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
227,GDLESR-9342731097,2016-12-27,1279.0,20.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
228,GDLESR-9442602833,2016-08-20,363.0,28.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
229,GDLESR-9542417142,2016-02-17,774.0,21.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
230,GDLESR-9542563077,2016-07-12,1867.0,40.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
231,GDLESR-9542654420,2016-10-11,1672.0,34.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
232,GDLEST-0142575931,2016-07-24,163.0,29.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
233,GDLEST-0542722515,2016-12-18,551.0,35.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
234,GDLEST-1142625127,2016-09-12,1252.0,21.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,1.0,www.tractchun.es,1.0,2º semestre
235,GDLEST-1242431366,2016-03-02,16.0,33.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
236,GDLEST-1342589267,2016-08-07,586.0,42.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,1.0,www.tractchun.es,1.0,2º semestre
237,GDLEST-2142548038,2016-06-27,1233.0,10.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,1º semestre
238,GDLEST-2242417887,2016-02-17,1058.0,38.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
239,GDLEST-2442480689,2016-04-20,588.0,26.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
240,GDLEST-2542636151,2016-09-23,745.0,41.0,Sistema,Problema,4 - Crítico,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
241,GDLEST-3242680875,2016-11-06,397.0,8.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
242,GDLEST-4142622089,2016-09-09,548.0,40.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,5.0,www.tractchun.es,1.0,2º semestre
243,GDLEST-4142734210,2016-12-30,1421.0,42.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,1.0,www.tractchun.es,1.0,2º semestre
244,GDLEST-4342395751,2016-01-26,15.0,17.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
245,GDLEST-4342594670,2016-08-12,537.0,16.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
246,GDLEST-5442560527,2016-07-09,1002.0,45.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
247,GDLEST-6142565872,2016-07-14,1907.0,18.0,Sistema,Problema,2 - Normal,0 - Sin Asignar,1.0,1.0,www.tractchun.es,1.0,2º semestre
248,GDLTER-0042529194,2016-06-08,1279.0,31.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,www.tractchun.es,1.0,1º semestre
249,GDLTER-0142410420,2016-02-10,1172.0,34.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,1º semestre
250,GDLTER-0142541943,2016-06-20,434.0,29.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,1º semestre
251,GDLTER-0142627596,2016-09-14,1489.0,15.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,2º semestre
252,GDLTER-0242370808,2016-01-01,920.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
253,GDLTER-0342596564,2016-08-14,1196.0,15.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
254,GDLTER-0542396537,2016-01-27,1373.0,5.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
255,GDLTER-0542424093,2016-02-24,1439.0,30.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
256,GDLTER-0542644175,2016-10-01,1577.0,21.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
257,GDLTER-0542692434,2016-11-18,1613.0,24.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
258,GDLTER-0742396324,2016-01-27,172.0,23.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,1.0,www.tractchun.es,1.0,1º semestre
259,GDLTER-0842706738,2016-12-02,1543.0,37.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,2º semestre
260,GDLTER-1042390357,2016-01-21,1845.0,43.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,4.0,www.tractchun.es,1.0,1º semestre
261,GDLTER-1042574687,2016-07-23,1118.0,26.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,2º semestre
262,GDLTER-1042626044,2016-09-13,434.0,10.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,2º semestre
263,GDLTER-1042706786,2016-12-02,1358.0,47.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,2º semestre
264,GDLTER-1142426744,2016-02-26,784.0,17.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,1º semestre
265,GDLTER-1142504140,2016-05-14,34.0,31.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,1º semestre
266,GDLTER-1142573591,2016-07-22,1519.0,45.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,2º semestre
267,GDLTER-1142611693,2016-08-29,459.0,46.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,2º semestre
268,GDLTER-1242412486,2016-02-12,578.0,34.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
269,GDLTER-1242533158,2016-06-12,1245.0,21.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,1º semestre
270,GDLTER-1242699033,2016-11-25,1453.0,30.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
271,GDLTER-1342416237,2016-02-16,1263.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
272,GDLTER-1342557572,2016-07-06,597.0,15.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
273,GDLTER-1442465113,2016-04-05,11.0,31.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,1.0,www.tractchun.es,1.0,1º semestre
274,GDLTER-1442557479,2016-07-06,1087.0,14.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,2º semestre
275,GDLTER-1442562712,2016-07-11,121.0,17.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
276,GDLTER-1542389275,2016-01-20,957.0,12.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,www.tractchun.es,1.0,1º semestre
277,GDLTER-1542420847,2016-02-20,664.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
278,GDLTER-1542661611,2016-10-18,291.0,36.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,1.0,www.tractchun.es,1.0,2º semestre
279,GDLTER-1642467765,2016-04-07,1646.0,47.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
280,GDLTER-1742425067,2016-02-25,1966.0,10.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,5.0,www.tractchun.es,1.0,1º semestre
281,GDLTER-1842441844,2016-03-12,1524.0,38.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,1º semestre
282,GDLTER-2042398816,2016-01-29,1321.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,1º semestre
283,GDLTER-2042447851,2016-03-18,1255.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,1º semestre
285,GDLTER-2042496140,2016-05-06,794.0,21.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,www.tractchun.es,1.0,1º semestre
286,GDLTER-2042667731,2016-10-24,943.0,17.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,2º semestre
287,GDLTER-2142590424,2016-08-08,612.0,24.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,2º semestre
288,GDLTER-2142630229,2016-09-17,1292.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,2º semestre
289,GDLTER-2342473884,2016-04-13,678.0,48.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
290,GDLTER-2342488065,2016-04-28,746.0,10.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
291,GDLTER-2342587483,2016-08-05,1818.0,24.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,13.0,5.0,www.tractchun.es,1.0,2º semestre
292,GDLTER-2342602380,2016-08-20,248.0,43.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,1.0,www.tractchun.es,1.0,2º semestre
293,GDLTER-2342719889,2016-12-15,1938.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
294,GDLTER-2442378849,2016-01-09,564.0,48.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,1º semestre
295,GDLTER-2442474316,2016-04-14,1471.0,43.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,4.0,www.tractchun.es,1.0,1º semestre
296,GDLTER-2442651882,2016-10-08,1478.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,2º semestre
298,GDLTER-2642639182,2016-09-26,1188.0,1.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,16.0,5.0,www.tractchun.es,1.0,2º semestre
299,GDLTER-2742579006,2016-07-28,1770.0,30.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,2º semestre
300,GDLTER-2842594335,2016-08-12,773.0,23.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
301,GDLTER-2942408860,2016-02-08,756.0,38.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,1º semestre
302,GDLTER-3042528433,2016-06-07,363.0,4.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,www.tractchun.es,1.0,1º semestre
303,GDLTER-3042568718,2016-07-17,1061.0,27.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,2º semestre
304,GDLTER-3042698926,2016-11-24,1272.0,29.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,5.0,www.tractchun.es,1.0,2º semestre
305,GDLTER-3142505842,2016-05-15,934.0,8.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,1º semestre
306,GDLTER-3242386725,2016-01-17,1072.0,17.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
307,GDLTER-3242487626,2016-04-27,1102.0,26.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,1º semestre
308,GDLTER-3242489601,2016-04-29,1540.0,16.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
309,GDLTER-3242498568,2016-05-08,1206.0,35.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
310,GDLTER-3242545192,2016-06-24,1829.0,31.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,1º semestre
311,GDLTER-3342375034,2016-01-06,1613.0,30.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
312,GDLTER-3342392354,2016-01-23,725.0,23.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,1º semestre
313,GDLTER-3342691092,2016-11-17,1759.0,10.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
314,GDLTER-3442503612,2016-05-13,1951.0,16.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,14.0,5.0,www.tractchun.es,1.0,1º semestre
315,GDLTER-3542484535,2016-04-24,1423.0,35.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,1º semestre
316,GDLTER-3542502076,2016-05-12,1497.0,40.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,15.0,1.0,www.tractchun.es,1.0,1º semestre
317,GDLTER-3542698618,2016-11-24,1491.0,16.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,1.0,www.tractchun.es,1.0,2º semestre
318,GDLTER-3642515550,2016-05-25,1785.0,15.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,6.0,5.0,www.tractchun.es,1.0,1º semestre
320,GDLTER-4042380194,2016-01-11,1489.0,31.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,10.0,1.0,www.tractchun.es,1.0,1º semestre
321,GDLTER-4142457902,2016-03-28,1730.0,29.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,1º semestre
322,GDLTER-4142633111,2016-09-20,521.0,21.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,11.0,5.0,www.tractchun.es,1.0,2º semestre
323,GDLTER-4242484780,2016-04-24,98.0,47.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,1º semestre
324,GDLTER-4242575074,2016-07-24,377.0,10.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,12.0,5.0,www.tractchun.es,1.0,2º semestre
325,GDLTER-4242643209,2016-09-30,670.0,32.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,2.0,5.0,www.tractchun.es,1.0,2º semestre
326,GDLTER-4242669541,2016-10-26,1654.0,45.0,Hardware,Solicitud,4 - Crítico,0 - Sin Asignar,8.0,1.0,www.tractchun.es,1.0,2º semestre
327,GDLTER-4342555881,2016-07-04,388.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,3.0,5.0,www.tractchun.es,1.0,2º semestre
328,GDLTER-4442453624,2016-03-24,1722.0,36.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,1º semestre
329,GDLTER-4442685878,2016-11-11,1787.0,8.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,4.0,5.0,www.tractchun.es,1.0,2º semestre
330,GDLTER-4542436825,2016-03-07,1852.0,48.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,15.0,5.0,www.tractchun.es,1.0,1º semestre
331,GDLTER-4542598704,2016-08-16,470.0,7.0,Hardware,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
332,GDLTER-4542665769,2016-10-22,136.0,47.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,5.0,5.0,www.tractchun.es,1.0,2º semestre
333,GDLTER-4742735633,2016-12-31,973.0,6.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,7.0,1.0,www.tractchun.es,1.0,2º semestre
334,GDLTER-4842436179,2016-03-07,297.0,11.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,1.0,www.tractchun.es,1.0,1º semestre
335,GDLTER-4842696065,2016-11-22,686.0,30.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,8.0,5.0,www.tractchun.es,1.0,2º semestre
336,GDLTER-4942454880,2016-03-25,1098.0,48.0,Software,Solicitud,2 - Normal,0 - Sin Asignar,9.0,5.0,www.tractchun.es,1.0,1º semestre
